concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
		"ICDO3"		"X"	"8042/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9380/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8252/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8247/6"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8123/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8683/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8712/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8523/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8402/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8745/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8727/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8271/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8722/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8512/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9160/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8450/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8384/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9535/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8144/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9534/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8746/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9537/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9063/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8247/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8461/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8723/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8893/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9531/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8342/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8860/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9282/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9532/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9393/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8543/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8471/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9500/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9060/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9312/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8091/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8790/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8312/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8077/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8561/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8941/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9533/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9381/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9061/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9125/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8740/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8103/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8335/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8502/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8744/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8508/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9400/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8510/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8272/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8325/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8094/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8410/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8270/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8897/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8444/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9121/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9421/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8621/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8472/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8623/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9394/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8221/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8131/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8240/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8841/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9384/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8602/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8772/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8382/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8341/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8340/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9440/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9013/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8316/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8046/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9440/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8080/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9450/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9751/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8825/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8690/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8250/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8842/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9718/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9766/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8691/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8692/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8380/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8071/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8823/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8406/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8441/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8983/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8507/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8409/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8253/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9391/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8100/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8460/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8023/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8054/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8054/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8070/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8072/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8084/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8085/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8086/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8103/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8104/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8144/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8158/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8250/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8256/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8257/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8260/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8273/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8311/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8316/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8323/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8335/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8336/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8339/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8348/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8349/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8474/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8474/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8474/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8509/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8509/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8519/2"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8563/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8590/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8594/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8622/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8643/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8681/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8682/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8711/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8714/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8714/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8742/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8744/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8780/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8802/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8811/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8813/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8815/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8816/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8817/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8818/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8828/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8832/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8833/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8841/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8851/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8860/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8896/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"8992/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9045/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9052/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9086/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9126/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9137/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9137/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9138/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9211/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9212/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9213/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9222/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9230/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9252/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9260/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9302/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9341/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9370/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9385/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9396/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9445/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9475/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9476/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9477/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9478/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9542/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9563/0"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9591/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9673/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9680/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9695/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9702/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9709/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9715/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9725/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9749/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9761/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9819/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9823/1"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9877/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9878/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9879/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9912/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9968/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9993/3"	"2015-09-18"		"X"
		"ICDO3"		"X"	"9828/3"	"1992-01-01"		"X"
		"ICDO3"		"X"	"9821/3"	"1992-01-01"		"X"
		"ICDO3"		"X"	"9656/3"	"1992-01-01"		"X"
		"ICDO3"		"X"	"8511/3"	"1992-01-01"		"X"
		"ICDO3"		"X"	"9890/3"	"1992-01-01"		"X"
		"ICDO3"		"X"	"8441/1"	"1992-01-01"		"X"
