concept_id,value_as_number,unit_concept_id,operator_concept_id
35914367,4,8582,4171754
35914620,4,8582,4171755
35914620,5,8582,4171754
35942487,0.1,32661,4171755
35942487,0.8,32661,4171754
35923468,1,32661,4171756
35942306,1,32661,4171755
35942306,10,32661,4171754
35926117,11,32661,4171755
35942241,1,9666,4171755
35942241,50,9666,4171754
35914002,9.8,8588,4172704
35915689,9.89,8588,4172704
35942163,0.1,8588,4171755
35942163,97.9,8588,4171754
35930679,98,8588,4172704
35921482,3,8588,4171756
35932545,3,8588,4171755
35932545,6,8588,4171754
35926814,6,8588,4171755
35926814,9,8588,4171754
35926867,9,8588,4171755
35926867,12,8588,4171754
35925702,12,8588,4171755
35925702,15,8588,4171754
35933099,15,8588,4171755
35933099,18,8588,4171754
35922379,18,8588,4172704
35942143,0.1,8588,4171755
35942143,97.9,8588,4171754
35934583,98,8588,4172704
35938637,3,8588,4171756
35939189,3,8588,4171755
35939189,6,8588,4171754
35927226,6,8588,4171755
35927226,9,8588,4171754
35932878,9,8588,4171755
35932878,12,8588,4171754
35933864,12,8588,4171755
35933864,15,8588,4171754
35928946,15,8588,4172704
35942518,1,8588,4171755
35942518,979,8588,4171754
35932729,980,8588,4172704
35921525,3,8582,4171756
35926069,3,8582,4171755
35926069,8,8582,4171754
35929619,8,8582,4172704
35942444,1,8588,4171755
35942444,988,8588,4171754
35930349,989,8588,4172704
35923670,1,8582,4171756
35938468,1,8582,4171755
35938468,2,8582,4171754
35936227,2,8582,4171755
35936227,3,8582,4171754
35936762,3,8582,4171755
35936762,4,8582,4171754
35937975,4,8582,4171755
35937975,5,8582,4171754
35942161,0.1,8588,4171755
35942161,97.9,8588,4171754
35933460,98,8588,4172704
35942528,1,8588,4171755
35942528,979,8588,4171754
35935607,980,8588,4172704
35912752,989,8588,4172704
35928313,1,8582,4171756
35932474,1,8582,4171755
35932474,2,8582,4171754
35921487,2,8582,4171755
35921487,3,8582,4171754
35927391,3,8582,4171755
35927391,4,8582,4171754
35935426,4,8582,4171755
35935426,5,8582,4171754
35920636,5,8582,4171755
35920636,6,8582,4171754
35928972,6,8582,4172704
35942411,1,8588,4171755
35942411,988,8588,4171754
35931569,989,8588,4172704
35930683,1,8582,4171756
35933922,1,8582,4171755
35933922,2,8582,4171754
35936176,2,8582,4171755
35936176,3,8582,4171754
35938179,3,8582,4171755
35938179,4,8582,4171754
35934591,4,8582,4171755
35934591,5,8582,4171754
35942300,0.1,8588,4171755
35942300,97.9,8588,4171754
35932139,98,8588,4172704
35942192,1,8588,4171755
35942192,979,8588,4171754
35936308,980,8588,4172704
35911891,989,8588,4172704
35935904,1,8582,4171756
35931160,1,8582,4171755
35931160,2,8582,4171754
35922794,2,8582,4171755
35922794,3,8582,4171754
35922970,3,8582,4171755
35922970,4,8582,4171754
35925575,4,8582,4171755
35925575,5,8582,4171754
35923113,5,8582,4171755
35923113,6,8582,4171754
35939177,6,8582,4172704
35942178,1,8588,4171755
35942178,988,8588,4171754
35924223,989,8588,4172704
35921454,1,8582,4171756
35939476,1,8582,4171755
35939476,2,8582,4171754
35926122,2,8582,4171755
35926122,3,8582,4171754
35937580,3,8582,4171755
35937580,4,8582,4171754
35928834,4,8582,4171755
35928834,5,8582,4171754
35942227,0.1,8588,4171755
35942227,97.9,8588,4171754
35928505,98,8588,4172704
35942405,1,8588,4171755
35942405,979,8588,4171754
35920169,980,8588,4172704
35910445,989,8588,4172704
35930090,1,8582,4171756
35939460,1,8582,4171755
35939460,2,8582,4171754
35925596,2,8582,4171755
35925596,3,8582,4171754
35921758,3,8582,4171755
35921758,4,8582,4171754
35924617,4,8582,4171755
35924617,5,8582,4171754
35933644,5,8582,4171755
35933644,6,8582,4171754
35938921,6,8582,4172704
35942426,1,8588,4171755
35942426,988,8588,4171754
35934655,989,8588,4172704
35934635,1,8582,4171756
35939273,1,8582,4171755
35939273,2,8582,4171754
35922224,2,8582,4171755
35922224,3,8582,4171754
35920520,3,8582,4171755
35920520,4,8582,4171754
35920966,4,8582,4171755
35920966,5,8582,4171754
35942328,0.1,8588,4171755
35942328,97.9,8588,4171754
35930298,98,8588,4172704
35942140,1,8588,4171755
35942140,979,8588,4171754
35935006,980,8588,4172704
35911459,989,8588,4172704
35926748,1,8582,4171756
35927426,1,8582,4171755
35927426,2,8582,4171754
35923435,2,8582,4171755
35923435,3,8582,4171754
35935240,3,8582,4171755
35935240,4,8582,4171754
35928391,4,8582,4171755
35928391,5,8582,4171754
35934825,5,8582,4171755
35934825,6,8582,4171754
35928055,6,8582,4172704
35942283,1,8588,4171755
35942283,988,8588,4171754
35928962,989,8588,4172704
35938255,1,8582,4171756
35929671,1,8582,4171755
35929671,2,8582,4171754
35928161,2,8582,4171755
35928161,3,8582,4171754
35926110,3,8582,4171755
35926110,4,8582,4171754
35930212,4,8582,4171755
35930212,5,8582,4171754
35942530,0.1,8588,4171755
35942530,97.9,8588,4171754
35924269,98,8588,4172704
35942433,1,8588,4171755
35942433,979,8588,4171754
35932225,980,8588,4172704
35914563,989,8588,4172704
35939414,1,8582,4171756
35920041,1,8582,4171755
35920041,2,8582,4171754
35925154,2,8582,4171755
35925154,3,8582,4171754
35938051,3,8582,4171755
35938051,4,8582,4171754
35932439,4,8582,4171755
35932439,5,8582,4171754
35929149,5,8582,4171755
35929149,6,8582,4171754
35938330,6,8582,4172704
35942207,1,8588,4171755
35942207,988,8588,4171754
35936289,989,8588,4172704
35925441,1,8582,4171756
35921839,1,8582,4171755
35921839,2,8582,4171754
35937915,2,8582,4171755
35937915,3,8582,4171754
35932630,3,8582,4171755
35932630,4,8582,4171754
35939660,4,8582,4171755
35939660,5,8582,4171754
35942260,0.1,8588,4171755
35942260,97.9,8588,4171754
35924728,98,8588,4172704
35942372,1,8588,4171755
35942372,979,8588,4171754
35923179,980,8588,4172704
35912430,989,8588,4172704
35924641,1,8582,4171756
35935485,1,8582,4171755
35935485,2,8582,4171754
35931314,2,8582,4171755
35931314,3,8582,4171754
35927433,3,8582,4171755
35927433,4,8582,4171754
35932573,4,8582,4171755
35932573,5,8582,4171754
35936539,5,8582,4171755
35936539,6,8582,4171754
35926444,6,8582,4172704
35942088,1,8588,4171755
35942088,988,8588,4171754
35930966,989,8588,4172704
35933714,1,8582,4171756
35937159,1,8582,4171755
35937159,2,8582,4171754
35922721,2,8582,4171755
35922721,3,8582,4171754
35925169,3,8582,4171755
35925169,4,8582,4171754
35939528,4,8582,4171755
35939528,5,8582,4171754
35942295,0.1,8588,4171755
35942295,97.9,8588,4171754
35927211,98,8588,4172704
35942342,1,8588,4171755
35942342,979,8588,4171754
35940069,980,8588,4172704
35915709,989,8588,4172704
35928363,1,8582,4171756
35924023,1,8582,4171755
35924023,2,8582,4171754
35937711,2,8582,4171755
35937711,3,8582,4171754
35932335,3,8582,4171755
35932335,4,8582,4171754
35934614,4,8582,4171755
35934614,5,8582,4171754
35937893,5,8582,4171755
35937893,6,8582,4171754
35931712,6,8582,4172704
35942282,1,8588,4171755
35942282,988,8588,4171754
35930227,989,8588,4172704
35925600,1,8582,4171756
35919956,1,8582,4171755
35919956,2,8582,4171754
35936336,2,8582,4171755
35936336,3,8582,4171754
35927650,3,8582,4171755
35927650,4,8582,4171754
35934950,4,8582,4171755
35934950,5,8582,4171754
35942115,0.1,8588,4171755
35942115,97.9,8588,4171754
35921871,98,8588,4172704
35942268,1,8588,4171755
35942268,979,8588,4171754
35928578,980,8588,4172704
35914572,989,8588,4172704
35933730,1,8582,4171756
35923151,1,8582,4171755
35923151,2,8582,4171754
35938790,2,8582,4171755
35938790,3,8582,4171754
35925541,3,8582,4171755
35925541,4,8582,4171754
35939713,4,8582,4171755
35939713,5,8582,4171754
35921636,5,8582,4171755
35921636,6,8582,4171754
35931406,6,8582,4172704
35942359,1,8588,4171755
35942359,988,8588,4171754
35928401,989,8588,4172704
35934150,1,8582,4171756
35928876,1,8582,4171755
35928876,2,8582,4171754
35935000,2,8582,4171755
35935000,3,8582,4171754
35930763,3,8582,4171755
35930763,4,8582,4171754
35926613,4,8582,4171755
35926613,5,8582,4171754
35942542,0.1,8588,4171755
35942542,97.9,8588,4171754
35938263,98,8588,4172704
35942137,1,8588,4171755
35942137,979,8588,4171754
35929741,980,8588,4172704
35915817,989,8588,4172704
35935666,1,8582,4171756
35935473,1,8582,4171755
35935473,2,8582,4171754
35921576,2,8582,4171755
35921576,3,8582,4171754
35937648,3,8582,4171755
35937648,4,8582,4171754
35924769,4,8582,4171755
35924769,5,8582,4171754
35920818,5,8582,4171755
35920818,6,8582,4171754
35921314,6,8582,4172704
35942309,1,8588,4171755
35942309,988,8588,4171754
35931560,989,8588,4172704
35931991,1,8582,4171756
35935562,1,8582,4171755
35935562,2,8582,4171754
35928040,2,8582,4171755
35928040,3,8582,4171754
35934093,3,8582,4171755
35934093,4,8582,4171754
35931978,4,8582,4171755
35931978,5,8582,4171754
35942399,0.1,8588,4171755
35942399,97.9,8588,4171754
35934809,98,8588,4172704
35942485,1,8588,4171755
35942485,979,8588,4171754
35923431,980,8588,4172704
35912372,989,8588,4172704
35936107,1,8582,4171756
35932034,1,8582,4171755
35932034,2,8582,4171754
35920426,2,8582,4171755
35920426,3,8582,4171754
35925513,3,8582,4171755
35925513,4,8582,4171754
35939583,4,8582,4171755
35939583,5,8582,4171754
35929111,5,8582,4171755
35929111,6,8582,4171754
35921235,6,8582,4172704
35942235,1,8588,4171755
35942235,988,8588,4171754
35923609,989,8588,4172704
35920538,1,8582,4171756
35936060,1,8582,4171755
35936060,2,8582,4171754
35934530,2,8582,4171755
35934530,3,8582,4171754
35927098,3,8582,4171755
35927098,4,8582,4171754
35929226,4,8582,4171755
35929226,5,8582,4171754
35942422,0.1,8588,4171755
35942422,97.9,8588,4171754
35937972,98,8588,4172704
35942385,1,8588,4171755
35942385,979,8588,4171754
35933346,980,8588,4172704
35915080,989,8588,4172704
35931467,1,8582,4171756
35923757,1,8582,4171755
35923757,2,8582,4171754
35929118,2,8582,4171755
35929118,3,8582,4171754
35924073,3,8582,4171755
35924073,4,8582,4171754
35922729,4,8582,4171755
35922729,5,8582,4171754
35938711,5,8582,4171755
35938711,6,8582,4171754
35927753,6,8582,4172704
35942203,1,8588,4171755
35942203,988,8588,4171754
35921922,989,8588,4172704
35930135,1,8582,4171756
35930772,1,8582,4171755
35930772,2,8582,4171754
35938027,2,8582,4171755
35938027,3,8582,4171754
35927902,3,8582,4171755
35927902,4,8582,4171754
35935674,4,8582,4171755
35935674,5,8582,4171754
35942315,0.1,8588,4171755
35942315,97.9,8588,4171754
35931706,98,8588,4172704
35942278,1,8588,4171755
35942278,979,8588,4171754
35931499,980,8588,4172704
35914448,989,8588,4172704
35933538,1,8582,4171756
35937069,1,8582,4171755
35937069,2,8582,4171754
35933808,2,8582,4171755
35933808,3,8582,4171754
35938455,3,8582,4171755
35938455,4,8582,4171754
35922900,4,8582,4171755
35922900,5,8582,4171754
35935433,5,8582,4171755
35935433,6,8582,4171754
35935279,6,8582,4172704
35942472,1,8588,4171755
35942472,988,8588,4171754
35938336,989,8588,4172704
35937739,1,8582,4171756
35932203,1,8582,4171755
35932203,2,8582,4171754
35937826,2,8582,4171755
35937826,3,8582,4171754
35935895,3,8582,4171755
35935895,4,8582,4171754
35940157,4,8582,4171755
35940157,5,8582,4171754
35942153,0.1,8588,4171755
35942153,97.9,8588,4171754
35932080,98,8588,4172704
35942491,1,8588,4171755
35942491,979,8588,4171754
35923393,980,8588,4172704
35913741,989,8588,4172704
35937472,1,8582,4171756
35926944,1,8582,4171755
35926944,2,8582,4171754
35925522,2,8582,4171755
35925522,3,8582,4171754
35923519,3,8582,4171755
35923519,4,8582,4171754
35925861,4,8582,4171755
35925861,5,8582,4171754
35936317,5,8582,4171755
35936317,6,8582,4171754
35929472,6,8582,4172704
35942130,1,8588,4171755
35942130,988,8588,4171754
35921262,989,8588,4172704
35937994,1,8582,4171756
35935966,1,8582,4171755
35935966,2,8582,4171754
35931332,2,8582,4171755
35931332,3,8582,4171754
35936213,3,8582,4171755
35936213,4,8582,4171754
35921983,4,8582,4171755
35921983,5,8582,4171754
35942127,0.1,8588,4171755
35942127,97.9,8588,4171754
35927437,98,8588,4172704
35942453,1,8588,4171755
35942453,979,8588,4171754
35932613,980,8588,4172704
35914133,989,8588,4172704
35932822,1,8582,4171756
35932044,1,8582,4171755
35932044,2,8582,4171754
35938295,2,8582,4171755
35938295,3,8582,4171754
35924319,3,8582,4171755
35924319,4,8582,4171754
35938001,4,8582,4171755
35938001,5,8582,4171754
35930722,5,8582,4171755
35930722,6,8582,4171754
35922079,6,8582,4172704
35942084,1,8588,4171755
35942084,988,8588,4171754
35920513,989,8588,4172704
35936442,1,8582,4171756
35927929,1,8582,4171755
35927929,2,8582,4171754
35924033,2,8582,4171755
35924033,3,8582,4171754
35921782,3,8582,4171755
35921782,4,8582,4171754
35924258,4,8582,4171755
35924258,5,8582,4171754
35942443,0.1,8588,4171755
35942443,97.9,8588,4171754
35933873,98,8588,4172704
35942510,1,8588,4171755
35942510,979,8588,4171754
35930081,980,8588,4172704
35915515,989,8588,4172704
35923570,1,8582,4171756
35926490,1,8582,4171755
35926490,2,8582,4171754
35922281,2,8582,4171755
35922281,3,8582,4171754
35926972,3,8582,4171755
35926972,4,8582,4171754
35939803,4,8582,4171755
35939803,5,8582,4171754
35922862,5,8582,4171755
35922862,6,8582,4171754
35936621,6,8582,4172704
35942188,1,8588,4171755
35942188,988,8588,4171754
35922798,989,8588,4172704
35930403,1,8582,4171756
35939214,1,8582,4171755
35939214,2,8582,4171754
35926561,2,8582,4171755
35926561,3,8582,4171754
35932519,3,8582,4171755
35932519,4,8582,4171754
35936687,4,8582,4171755
35936687,5,8582,4171754
35942539,0.1,8588,4171755
35942539,97.9,8588,4171754
35940072,98,8588,4172704
35942239,1,8588,4171755
35942239,979,8588,4171754
35938565,980,8588,4172704
35911962,989,8588,4172704
35926580,1,8582,4171756
35934281,1,8582,4171755
35934281,2,8582,4171754
35937899,2,8582,4171755
35937899,3,8582,4171754
35935783,3,8582,4171755
35935783,4,8582,4171754
35926902,4,8582,4171755
35926902,5,8582,4171754
35937052,5,8582,4171755
35937052,6,8582,4171754
35921814,6,8582,4172704
35942400,1,8588,4171755
35942400,988,8588,4171754
35919971,989,8588,4172704
35928091,1,8582,4171756
35937304,1,8582,4171755
35937304,2,8582,4171754
35925616,2,8582,4171755
35925616,3,8582,4171754
35931309,3,8582,4171755
35931309,4,8582,4171754
35933715,4,8582,4171755
35933715,5,8582,4171754
35942511,0.1,8588,4171755
35942511,97.9,8588,4171754
35927819,98,8588,4172704
35942128,1,8588,4171755
35942128,979,8588,4171754
35927820,980,8588,4172704
35912496,989,8588,4172704
35931945,1,8582,4171756
35939328,1,8582,4171755
35939328,2,8582,4171754
35937676,2,8582,4171755
35937676,3,8582,4171754
35920658,3,8582,4171755
35920658,4,8582,4171754
35924975,4,8582,4171755
35924975,5,8582,4171754
35929959,5,8582,4171755
35929959,6,8582,4171754
35939086,6,8582,4172704
35942262,1,8588,4171755
35942262,988,8588,4171754
35924396,989,8588,4172704
35920053,1,8582,4171756
35938900,1,8582,4171755
35938900,2,8582,4171754
35927592,2,8582,4171755
35927592,3,8582,4171754
35935525,3,8582,4171755
35935525,4,8582,4171754
35920467,4,8582,4171755
35920467,5,8582,4171754
35921171,0,32667,4172703
35942316,1,32667,4171755
35942316,10,32667,4171754
35929093,11,8588,4171755
35928156,1,32667,4171756
35921674,1,32667,4171755
35942157,0.01,8588,4171755
35942157,9.79,8588,4171754
35940097,9.8,8588,4172704
35912750,9.89,8588,4172704
35942103,1,8645,4171755
35942103,800,8645,4171754
35933504,801,,4171755
35933504,820,,4171754
35929868,821,,4171755
35929868,840,,4171754
35929730,841,,4171755
35929730,860,,4171754
35925816,861,,4171755
35925816,880,,4171754
35923566,881,,4171755
35923566,900,,4171754
35927060,901,,4171755
35927060,920,,4171754
35939876,921,,4171755
35939876,940,,4171754
35930151,941,,4171755
35930151,960,,4171754
35935615,961,,4171755
35935615,980,,4171754
35935430,981,,4171755
35935430,1000,,4171754
35928084,1001,,4171755
35928084,1020,,4171754
35925719,1021,,4171755
35925719,1040,,4171754
35931026,1041,,4171755
35931026,1060,,4171754
35923191,1061,,4171755
35923191,1080,,4171754
35936110,1081,,4171755
35936110,1100,,4171754
35931822,1101,,4171755
35931822,1120,,4171754
35929442,1121,,4171755
35929442,1140,,4171754
35925860,1141,,4171755
35925860,1160,,4171754
35925644,1161,,4171755
35925644,1180,,4171754
35934690,1181,,4171755
35934690,1200,,4171754
35923797,1201,,4171755
35923797,1220,,4171754
35933544,1221,,4171755
35933544,1240,,4171754
35934033,1241,,4171755
35934033,1260,,4171754
35933216,1261,,4171755
35933216,1280,,4171754
35928762,1281,,4171755
35928762,1300,,4171754
35926079,1301,,4171755
35926079,1350,,4171754
35926838,1351,,4171755
35926838,1400,,4171754
35931555,1401,,4171755
35931555,1450,,4171754
35926672,1451,,4171755
35926672,1500,,4171754
35933532,1501,,4171755
35933532,1550,,4171754
35934598,1551,,4171755
35934598,1600,,4171754
35939706,1601,,4171755
35939706,1650,,4171754
35927179,1651,,4171755
35927179,1700,,4171754
35932813,1701,,4171755
35932813,1750,,4171754
35921345,1751,,4171755
35921345,1800,,4171754
35927827,1801,,4171755
35927827,1850,,4171754
35926332,1851,,4171755
35926332,1900,,4171754
35926743,1901,,4171755
35926743,1950,,4171754
35930217,1951,,4171755
35930217,2000,,4171754
35939204,2001,,4171755
35939204,2050,,4171754
35922495,2051,,4171755
35922495,2100,,4171754
35936071,2101,,4171755
35936071,2150,,4171754
35930539,2151,,4171755
35930539,2200,,4171754
35935918,2201,,4171755
35935918,2250,,4171754
35939239,2251,,4171755
35939239,2300,,4171754
35926701,2301,,4171755
35926701,2350,,4171754
35932252,2351,,4171755
35932252,2400,,4171754
35930655,2401,,4171755
35930655,2450,,4171754
35922898,2451,,4171755
35922898,2500,,4171754
35927635,2501,,4171755
35927635,2550,,4171754
35922947,2551,,4171755
35922947,2600,,4171754
35937291,2601,,4171755
35937291,2650,,4171754
35932632,2651,,4171755
35932632,2700,,4171754
35927710,2701,,4171755
35927710,2750,,4171754
35938699,2751,,4171755
35938699,2800,,4171754
35935701,2801,,4171755
35935701,2850,,4171754
35930688,2851,,4171755
35930688,2900,,4171754
35939033,2901,,4171755
35939033,2950,,4171754
35920931,2951,,4171755
35920931,3000,,4171754
35924277,3001,,4171755
35924277,3050,,4171754
35923024,3051,,4171755
35923024,3100,,4171754
35938260,3101,,4171755
35938260,3150,,4171754
35937296,3151,,4171755
35937296,3200,,4171754
35931333,3201,,4171755
35931333,3300,,4171754
35924134,3301,,4171755
35924134,3400,,4171754
35931802,3401,,4171755
35931802,3500,,4171754
35920554,3501,,4171755
35920554,3600,,4171754
35926014,3601,,4171755
35926014,3700,,4171754
35932114,3701,,4171755
35932114,3800,,4171754
35938264,3801,,4171755
35938264,3900,,4171754
35932403,3901,,4171755
35932403,4000,,4171754
35930045,4001,,4171755
35930045,4100,,4171754
35935603,4101,,4171755
35935603,4200,,4171754
35924744,4201,,4171755
35924744,4300,,4171754
35926189,4301,,4171755
35926189,4400,,4171754
35933711,4401,,4171755
35933711,4500,,4171754
35930524,4501,,4171755
35930524,4600,,4171754
35926647,4601,,4171755
35926647,4700,,4171754
35926913,4701,,4171755
35926913,4800,,4171754
35929523,4801,,4171755
35929523,4900,,4171754
35922055,4901,,4171755
35922055,5000,,4171754
35935119,5001,,4171755
35935119,5100,,4171754
35924670,5101,,4171755
35924670,5200,,4171754
35938524,5201,,4171755
35938524,5300,,4171754
35922061,5301,,4171755
35922061,5400,,4171754
35923432,5401,,4171755
35923432,5500,,4171754
35929026,5501,,4171755
35929026,5600,,4171754
35927075,5601,,4171755
35927075,5700,,4171754
35933640,5701,,4171755
35933640,5800,,4171754
35927451,5801,,4171755
35927451,5900,,4171754
35924896,5901,,4171755
35924896,6000,,4171754
35927246,6001,,4171755
35927246,6100,,4171754
35923114,6101,,4171755
35923114,6200,,4171754
35922510,6201,,4171755
35922510,6300,,4171754
35930708,6301,,4171755
35930708,6400,,4171754
35934702,6401,,4171755
35934702,6500,,4171754
35922571,6501,,4171755
35922571,6600,,4171754
35920572,6601,,4171755
35920572,6700,,4171754
35936747,6701,,4171755
35936747,6800,,4171754
35924908,6801,,4171755
35924908,6900,,4171754
35929490,6901,,4171755
35929490,7000,,4171754
35920458,7001,,4171755
35920458,7100,,4171754
35926969,7101,,4171755
35926969,7200,,4171754
35929441,7201,,4171755
35929441,7300,,4171754
35922837,7301,,4171755
35922837,7400,,4171754
35925490,7401,,4171755
35925490,7500,,4171754
35939838,7501,,4171755
35939838,7600,,4171754
35920361,7601,,4171755
35920361,7700,,4171754
35933708,7701,,4171755
35933708,7800,,4171754
35933911,7801,,4171755
35933911,7900,,4171754
35936373,7901,,4171755
35936373,8000,,4171754
35929222,8001,,4171755
35929222,8100,,4171754
35934392,8101,,4171755
35934392,8200,,4171754
35933657,8201,,4171755
35933657,8300,,4171754
35936527,8301,,4171755
35936527,8400,,4171754
35931483,8401,,4171755
35931483,8500,,4171754
35933088,8501,,4171755
35933088,8600,,4171754
35921165,8601,,4171755
35921165,8700,,4171754
35928213,8701,,4171755
35928213,8800,,4171754
35929968,8801,,4171755
35929968,8900,,4171754
35921596,8901,,4171755
35921596,9000,,4171754
35927829,9001,,4171755
35927829,9100,,4171754
35925842,9101,,4171755
35925842,9200,,4171754
35926886,9201,,4171755
35926886,9300,,4171754
35926579,9301,,4171755
35926579,9400,,4171754
35934425,9401,,4171755
35934425,9500,,4171754
35935218,9501,,4171755
35935218,9600,,4171754
35928742,9601,,4171755
35928742,9700,,4171754
35931269,9701,,4171755
35931269,9800,,4171754
35936506,9801,,4171755
35936506,9900,,4171754
35923909,9901,,4171755
35923909,10000,,4171754
35936946,10001,,4171755
35942179,1,,4171755
35942179,979,,4171754
35942311,1,8588,4171755
35942311,988,8588,4171754
35933825,989,8588,4172704
35932656,1,8582,4171756
35926761,1,8582,4171755
35926761,2,8582,4171754
35929028,2,8582,4171755
35929028,3,8582,4171754
35940065,3,8582,4171755
35940065,4,8582,4171754
35924929,4,8582,4171755
35924929,5,8582,4171754
35942468,0.1,8588,4171755
35942468,97.9,8588,4171754
35936143,98,8588,4172704
35942220,1,8588,4171755
35942220,979,8588,4171754
35935762,980,8588,4172704
35911084,989,8588,4172704
35928749,1,8582,4171756
35938663,1,8582,4171755
35938663,2,8582,4171754
35925023,2,8582,4171755
35925023,3,8582,4171754
35932337,3,8582,4171755
35932337,4,8582,4171754
35926174,4,8582,4171755
35926174,5,8582,4171754
35932780,5,8582,4171755
35932780,6,8582,4171754
35920546,6,8582,4172704
35942352,1,8588,4171755
35942352,988,8588,4171754
35923036,989,8588,4172704
35923965,1,8582,4171756
35921510,1,8582,4171755
35921510,2,8582,4171754
35928915,2,8582,4171755
35928915,3,8582,4171754
35930310,3,8582,4171755
35930310,4,8582,4171754
35934464,4,8582,4171755
35934464,5,8582,4171754
35942190,0.1,8588,4171755
35942190,97.9,8588,4171754
35928984,98,8588,4172704
35942252,1,8588,4171755
35942252,979,8588,4171754
35920436,980,8588,4172704
35914050,989,8588,4172704
35938858,1,8582,4171756
35924897,1,8582,4171755
35924897,2,8582,4171754
35936009,2,8582,4171755
35936009,3,8582,4171754
35939454,3,8582,4171755
35939454,4,8582,4171754
35920746,4,8582,4171755
35920746,5,8582,4171754
35939980,5,8582,4171755
35939980,6,8582,4171754
35922884,6,8582,4172704
35942366,1,8588,4171755
35942366,988,8588,4171754
35919963,989,8588,4172704
35938838,1,8582,4171756
35928961,1,8582,4171755
35928961,2,8582,4171754
35922661,2,8582,4171755
35922661,3,8582,4171754
35922775,3,8582,4171755
35922775,4,8582,4171754
35928085,4,8582,4171755
35928085,5,8582,4171754
35926125,5,8582,4172704
35942494,0.01,8588,4171755
35942494,9.79,8588,4171754
35926311,9.8,8588,4172704
35942432,0.1,8588,4171755
35942432,97.9,8588,4171754
35931571,98,8588,4172704
35942437,1,8588,4171755
35942437,988,8588,4171754
35925529,989,8588,4172704
35935729,1,8582,4171756
35924200,1,8582,4171755
35924200,2,8582,4171754
35924542,2,8582,4171755
35924542,3,8582,4171754
35936160,3,8582,4171755
35936160,4,8582,4171754
35931378,4,8582,4171755
35931378,5,8582,4171754
35924767,5,8582,4172704
35942387,0.01,8588,4171755
35942387,9.79,8588,4171754
35924243,9.8,8588,4172704
35942246,0.1,8588,4171755
35942246,97.9,8588,4171754
35924273,98,8588,4172704
35942293,1,8588,4171755
35942293,988,8588,4171754
35931409,989,8588,4172704
35925911,1,8582,4171756
35938322,1,8582,4171755
35938322,2,8582,4171754
35939185,2,8582,4171755
35939185,3,8582,4171754
35936149,3,8582,4171755
35936149,4,8582,4171754
35925514,4,8582,4171755
35925514,5,8582,4171754
35932858,5,8582,4172704
35942420,0.01,8588,4171755
35942420,9.79,8588,4171754
35935964,9.8,8588,4172704
35942429,0.1,8588,4171755
35942429,97.9,8588,4171754
35934262,98,8588,4172704
35942270,1,8588,4171755
35942270,988,8588,4171754
35932392,989,8588,4172704
35927945,1,8582,4171756
35938731,1,8582,4171755
35938731,2,8582,4171754
35937170,2,8582,4171755
35937170,3,8582,4171754
35934162,3,8582,4171755
35934162,4,8582,4171754
35920191,4,8582,4171755
35920191,5,8582,4171754
35926477,5,8582,4172704
35942408,0.01,8588,4171755
35942408,9.79,8588,4171754
35933707,9.8,8588,4172704
35942448,0.1,8588,4171755
35942448,97.9,8588,4171754
35936615,98,8588,4172704
35942421,1,8588,4171755
35942421,988,8588,4171754
35938073,989,8588,4172704
35933010,1,8582,4171756
35920368,1,8582,4171755
35920368,2,8582,4171754
35923865,2,8582,4171755
35923865,3,8582,4171754
35936602,3,8582,4171755
35936602,4,8582,4171754
35932457,4,8582,4171755
35932457,5,8582,4171754
35942396,1,8588,4171755
35942396,979,8588,4171754
35927089,980,8588,4172704
35911318,989,8588,4172704
35928487,1,8582,4171756
35936059,1,8582,4171755
35936059,2,8582,4171754
35936367,2,8582,4171755
35936367,3,8582,4171754
35929650,3,8582,4171755
35929650,4,8582,4171754
35927165,4,8582,4171755
35927165,5,8582,4171754
35920657,5,8582,4171755
35920657,6,8582,4171754
35922556,6,8582,4172704
35942507,1,8588,4171755
35942507,988,8588,4171754
35928708,989,8588,4172704
35928048,1,8582,4171756
35922712,1,8582,4171755
35922712,2,8582,4171754
35928502,2,8582,4171755
35928502,3,8582,4171754
35932390,3,8582,4171755
35932390,4,8582,4171754
35932273,4,8582,4171755
35932273,5,8582,4171754
35938304,5,8582,4172704
35942098,0.1,8588,4171755
35942098,97.9,8588,4171754
35926917,98,8588,4172704
35942452,1,8588,4171755
35942452,979,8588,4171754
35920468,980,8588,4172704
35910293,989,8588,4172704
35925246,1,8582,4171756
35935809,1,8582,4171755
35935809,2,8582,4171754
35924759,2,8582,4171755
35924759,3,8582,4171754
35932977,3,8582,4171755
35932977,4,8582,4171754
35931788,4,8582,4171755
35931788,5,8582,4171754
35933014,5,8582,4171755
35933014,6,8582,4171754
35920069,6,8582,4172704
35942225,1,8588,4171755
35942225,988,8588,4171754
35928713,989,8588,4172704
35923840,1,8582,4171756
35924766,1,8582,4171755
35924766,2,8582,4171754
35939654,2,8582,4171755
35939654,3,8582,4171754
35928934,3,8582,4171755
35928934,4,8582,4171754
35920761,4,8582,4171755
35920761,5,8582,4171754
35942139,1,8588,4171755
35942139,988,8588,4171754
35922802,989,8588,4172704
35936766,1,8582,4171756
35928292,1,8582,4171755
35928292,2,8582,4171754
35924764,2,8582,4171755
35924764,3,8582,4171754
35938618,3,8582,4171755
35938618,4,8582,4171754
35928337,4,8582,4171755
